movie_name,soundtrack_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
BoJack Horseman,Back in the 90's (BoJack's Theme) ,0.479,0.463,0.0306,0.654,0.0,0.292,0.649,105.189
Dragon Ball Z,Rock The Dragon ,0.765,0.63,0.0338,6.5e-05,1.57e-05,0.0628,0.906,107.989
Dragon Ball Z,DragonBall Z ,0.421,0.636,0.0286,8.78e-06,0.81,0.192,0.375,153.812
Dragon Ball Z,Dragon Ball Z movie theme ,0.51,0.957,0.0965,0.37,0.0,0.475,0.459,154.622
Dragon Ball Z,It looks like we don't have any Soundtracks for this title yet.,0.51,0.957,0.0965,0.37,0.0,0.475,0.459,154.622
Chappelle's Show,Hip-Hop ,0.523,0.89,0.0556,0.029,0.0,0.366,0.429,98.057
Leyla and Mecnun,LEYLA ,0.773,0.776,0.0432,0.0287,3.22e-06,0.237,0.619,111.975
South Park,South Park (theme song) ,0.526,0.674,0.446,0.338,5.14e-05,0.356,0.555,87.582
Kota Factory,It looks like we don't have any Soundtracks for this title yet.,0.344,0.179,0.0364,0.828,0.528,0.116,0.0982,117.927
Ted Lasso,It looks like we don't have any Soundtracks for this title yet.,0.583,0.762,0.0454,0.000801,9.04e-06,0.346,0.392,114.999
Rome,It looks like we don't have any Soundtracks for this title yet.,0.507,0.214,0.0346,0.887,0.965,0.33,0.282,134.353
The Mandalorian,It looks like we don't have any Soundtracks for this title yet.,0.417,0.408,0.0761,0.535,0.655,0.102,0.233,165.799
"I, Claudius",It looks like we don't have any Soundtracks for this title yet.,0.222,0.264,0.0316,0.141,0.872,0.108,0.0595,78.636
One Punch Man,It looks like we don't have any Soundtracks for this title yet.,0.467,0.967,0.116,4.68e-05,0.0,0.195,0.177,130.175
Over the Garden Wall,It looks like we don't have any Soundtracks for this title yet.,0.448,0.335,0.0487,0.961,0.0381,0.0945,0.228,125.243
Arrested Development,Arrested Development ,0.839,0.508,0.219,0.0126,3.06e-05,0.0928,0.874,80.014
Arrested Development,The Final Countdown ,0.672,0.609,0.0668,0.495,0.224,0.0991,0.815,176.512
Arrested Development,Christmastime Is Here (Instrumental) ,0.815,0.851,0.178,0.0284,0.0,0.343,0.674,99.915
Dark,Industry ,0.709,0.833,0.111,0.0618,0.765,0.222,0.242,128.005
Dark,Familiar ,0.696,0.757,0.0408,0.00268,0.0444,0.134,0.0359,114.998
Dark,Goodbye ,0.482,0.457,0.0449,0.406,0.618,0.297,0.202,87.166
Dark,Let You Go ,0.634,0.413,0.0403,0.564,0.433,0.116,0.038,91.982
Oz,It looks like we don't have any Soundtracks for this title yet.,0.134,0.325,0.0322,0.681,0.753,0.067,0.11,74.765
Six Feet Under,Six Feet Under (Original Main Theme) ,0.772,0.504,0.0761,0.129,0.0,0.125,0.244,140.035
1883,It looks like we don't have any Soundtracks for this title yet.,0.0662,0.202,0.0362,0.304,0.884,0.116,0.0359,68.074
Steins;Gate,Hacking to the Gate ,0.55,0.913,0.111,0.0418,4.5e-06,0.439,0.448,161.027
Steins;Gate,Tokitsukasadoru Juni no Meiyaku ,0.51,0.274,0.0348,0.981,0.9,0.123,0.0965,75.974
The Simpsons,The Simpsons Theme ,0.431,0.625,0.0925,0.599,0.125,0.0537,0.236,84.817
House,Teardrop ,0.744,0.282,0.296,0.046,0.896,0.14,0.157,152.281
House,House ,0.902,0.524,0.109,0.00177,1.37e-05,0.0854,0.553,92.984
House,House End Credits ,0.141,0.0939,0.0393,0.96,0.755,0.087,0.037,141.4
The Shield,It looks like we don't have any Soundtracks for this title yet.,0.589,0.673,0.0277,6.39e-06,0.785,0.308,0.466,108.988
Stranger Things,Stranger Things ,0.544,0.533,0.0307,0.153,0.00444,0.29,0.685,135.516
Invincible,It looks like we don't have any Soundtracks for this title yet.,0.548,0.732,0.336,0.125,0.0,0.269,0.612,142.791
Battlestar Galactica,It looks like we don't have any Soundtracks for this title yet.,0.368,0.017,0.0609,0.995,0.925,0.13,0.0364,121.176
Vinland Saga,It looks like we don't have any Soundtracks for this title yet.,0.077,0.218,0.0408,0.29,0.838,0.106,0.0329,69.127
Downton Abbey,O Mio Babbino Caro ,0.2,0.333,0.0515,0.984,0.0347,0.347,0.0393,182.468
Fleabag,Boys Wanna Be Her ,0.617,0.734,0.152,0.0931,0.0,0.0414,0.342,127.879
Fleabag,Fire ,0.765,0.32,0.169,0.0194,0.805,0.143,0.425,141.989
House of Cards,It looks like we don't have any Soundtracks for this title yet.,0.367,0.668,0.052,0.336,0.0,0.147,0.384,104.961
Mad Men,A Beautiful Mine ,0.342,0.517,0.0554,0.478,0.164,0.0806,0.25,172.013
Mad Men,The Best Things in Life are Free ,0.26,0.351,0.0527,0.845,4.05e-05,0.254,0.476,187.154
The Boys,Get Loud For Me ,0.651,0.844,0.0491,0.0123,7.32e-05,0.094,0.475,130.021
The Boys,Wannabe ,0.775,0.512,0.0952,0.159,1.15e-06,0.0784,0.719,139.023
The Boys,Who R U? ,0.232,0.978,0.0836,3.5e-05,0.00395,0.321,0.578,163.712
The Marvelous Mrs. Maisel,It looks like we don't have any Soundtracks for this title yet.,0.551,0.638,0.0773,0.504,0.0,0.0574,0.88,100.897
One Piece,Memories ,0.456,0.757,0.0304,0.031,0.0543,0.373,0.288,133.871
One Piece,RUN! RUN! RUN! ,0.485,0.856,0.0435,0.0294,0.0,0.066,0.873,168.136
One Piece,Watashi ga iru yo! ,0.332,0.975,0.106,0.206,0.0,0.981,0.268,167.874
One Piece,Fight Together ,0.731,0.897,0.0304,0.0511,8.07e-06,0.131,0.649,128.987
One Piece,We Go! ,0.405,0.877,0.0949,0.00045,0.0,0.0579,0.65,175.811
The Crown,It looks like we don't have any Soundtracks for this title yet.,0.29,0.28,0.0403,0.305,0.852,0.0987,0.0466,120.104
Friday Night Lights,It looks like we don't have any Soundtracks for this title yet.,0.586,0.978,0.0311,0.00181,0.0113,0.363,0.636,125.826
Star Trek: The Next Generation,It looks like we don't have any Soundtracks for this title yet.,0.438,0.246,0.0355,0.39,0.218,0.114,0.162,113.272
Top Gear,Jessica ,0.653,0.893,0.0308,0.117,0.214,0.325,0.531,101.185
Peep Show,Flagpole Sitta ,0.581,0.897,0.095,7.36e-05,0.138,0.0354,0.276,94.466
The Grand Tour,Pumpin' Irony ,0.458,0.275,0.0261,0.944,0.0194,0.271,0.449,88.718
The Grand Tour,Come with Me Now ,0.654,0.726,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987
The Grand Tour,Live and Let Die ,0.458,0.275,0.0261,0.944,0.0194,0.271,0.449,88.718
The Grand Tour,With A Little Help From My Friends ,0.458,0.275,0.0261,0.944,0.0194,0.271,0.449,88.718
The Adventures of Sherlock Holmes,221b Baker Street ,0.442,0.416,0.0321,0.799,0.603,0.106,0.364,147.67
Aspirants,Phod De Ya Chhod De ,0.788,0.468,0.758,0.588,0.0,0.126,0.653,89.918
Aspirants,Beparwah ,0.247,0.411,0.0656,0.244,0.000716,0.0641,0.112,85.793
Aspirants,Mohbhang ,0.609,0.373,0.0284,0.589,0.0,0.1,0.344,123.963
Aspirants,Dhaaga ,0.428,0.361,0.0302,0.881,3.73e-06,0.0583,0.178,119.363
Aspirants,Bairagi ,0.476,0.487,0.0416,0.791,4.09e-06,0.0994,0.55,123.907
Aspirants,De Mauka Zindagi ,0.643,0.461,0.0282,0.211,0.000361,0.145,0.351,99.986
Aspirants,Guiding Light ,0.532,0.204,0.0413,0.675,0.868,0.0841,0.285,169.932
Aspirants,Positive Shift ,0.663,0.305,0.0353,0.331,0.9,0.144,0.262,150.0
Aspirants,Triumph ,0.421,0.199,0.0279,0.858,0.915,0.0599,0.175,180.036
Aspirants,Aspirants Theme - Extended ,0.494,0.293,0.0314,0.0388,0.891,0.0866,0.0493,129.976
The X-Files,It looks like we don't have any Soundtracks for this title yet.,0.235,0.384,0.0364,0.215,0.231,0.102,0.0572,118.001
Dexter,Main Theme ,0.644,0.661,0.0278,0.157,0.938,0.193,0.371,111.953
Dexter,Conoci La Paz ,0.621,0.606,0.0514,0.121,0.0,0.224,0.32,112.102
Dexter,Blood Theme for Piano ,0.322,0.0119,0.0464,0.975,0.889,0.0823,0.0358,71.503
Dexter,I Enjoy Killing / The Hitman ,0.306,0.114,0.0329,0.711,0.865,0.106,0.0591,82.365
Dexter,Argentina ,0.188,0.0228,0.0341,0.971,0.491,0.165,0.102,79.377
Dexter,No Mistakes / Dex Kisses Hannah ,0.216,0.0652,0.035,0.903,0.937,0.109,0.0377,72.905
Parks and Recreation,It looks like we don't have any Soundtracks for this title yet.,0.741,0.596,0.036,0.232,0.786,0.14,0.977,120.197
Line of Duty,It looks like we don't have any Soundtracks for this title yet.,0.652,0.955,0.313,0.032,0.0,0.114,0.451,159.884
The Thick of It,It looks like we don't have any Soundtracks for this title yet.,0.478,0.757,0.0363,1.19e-05,0.0057,0.0829,0.39,140.057
Deadwood,It looks like we don't have any Soundtracks for this title yet.,0.337,0.756,0.0817,0.193,0.862,0.137,0.133,180.25
Justice League Unlimited,It looks like we don't have any Soundtracks for this title yet.,0.656,0.225,0.0313,0.641,6.32e-05,0.101,0.156,106.023
The Jinx: The Life and Deaths of Robert Durst,Fresh Blood ,0.132,0.937,0.0807,0.00261,6.76e-05,0.134,0.391,205.288
Berserk,Forces ,0.31,0.918,0.0545,0.000193,1.91e-06,0.378,0.454,119.918
Father Ted,Songs of Love ,0.562,0.106,0.0288,0.935,1.8e-06,0.0937,0.283,82.516
Demon Slayer: Kimetsu no Yaiba,Gurenge ,0.422,0.328,0.0324,0.588,2.9e-06,0.097,0.159,151.846
Demon Slayer: Kimetsu no Yaiba,From the Edge ,0.577,0.582,0.0835,0.041,0.0,0.242,0.131,161.912
Daredevil,Main Title ,0.611,0.535,0.0373,0.242,0.858,0.1,0.255,107.529
Daredevil,Fogwell's Gym ,0.224,0.714,0.0352,0.00632,0.673,0.0952,0.0328,102.834
Daredevil,Battlin' Jack Murdock ,0.277,0.297,0.0488,0.46,0.896,0.0934,0.0441,141.734
Daredevil,Hallway Fight ,0.396,0.345,0.0429,0.108,0.745,0.155,0.036,139.965
Daredevil,Union Allied ,0.185,0.0808,0.0509,0.622,0.89,0.111,0.036,60.533
Daredevil,Passenger Side ,0.611,0.535,0.0373,0.242,0.858,0.1,0.255,107.529
Daredevil,A World On Fire ,0.241,0.446,0.0689,0.36,0.9,0.137,0.0397,94.635
Daredevil,Ben Urich ,0.179,0.00428,0.0414,0.978,0.97,0.0638,0.0369,130.083
Daredevil,Stick ,0.611,0.535,0.0373,0.242,0.858,0.1,0.255,107.529
Daredevil,Wilson Fisk ,0.189,0.224,0.0353,0.767,0.835,0.11,0.0339,100.029
Daredevil,Worthy Opponents ,0.163,0.325,0.0875,0.172,0.859,0.253,0.0665,160.225
Daredevil,Avocados at Law ,0.398,0.0206,0.0396,0.983,0.945,0.105,0.0774,119.978
Daredevil,Man of Ill Intent ,0.151,0.138,0.0501,0.627,0.932,0.105,0.0348,157.999
Daredevil,The Suit ,0.611,0.535,0.0373,0.242,0.858,0.1,0.255,107.529
Daredevil,Daredevil ,0.611,0.535,0.0373,0.242,0.858,0.1,0.255,107.529
Code Geass,O2 ,0.524,0.815,0.0369,0.0482,0.0,0.122,0.638,136.072
Code Geass,COLORS ,0.524,0.815,0.0369,0.0482,0.0,0.122,0.638,136.072
Code Geass,Shiawase Neiro ,0.507,0.117,0.0498,0.885,0.95,0.0782,0.0812,159.998
Code Geass,Yûkyô Seishunka ,0.461,0.99,0.0542,0.000132,0.909,0.0534,0.782,144.025
Code Geass,WORLD END ,0.461,0.94,0.0425,0.000318,5.01e-05,0.138,0.498,90.075
Code Geass,Kaidoku Funô ,0.524,0.815,0.0369,0.0482,0.0,0.122,0.638,136.072
Code Geass,Waga Rôtashi Aku no Hana ,0.586,0.913,0.0911,0.273,0.0,0.395,0.736,129.928
Code Geass,Mozaiku Kakera ,0.409,0.733,0.0336,0.000164,0.602,0.1,0.463,127.86
Code Geass,Hitomi no Tsubasa ,0.408,0.914,0.0626,1.73e-05,0.0,0.429,0.511,143.938
Haikyuu!!,It looks like we don't have any Soundtracks for this title yet.,0.482,0.652,0.0331,0.0047,0.821,0.117,0.293,135.015
Young Justice,It looks like we don't have any Soundtracks for this title yet.,0.447,0.792,0.0431,4.73e-06,0.937,0.217,0.207,133.749
Atlanta,It looks like we don't have any Soundtracks for this title yet.,0.742,0.461,0.257,0.446,0.0,0.107,0.363,95.971
The Bridge,Hollow Talk ,0.249,0.122,0.0344,0.882,0.874,0.075,0.0756,127.779
Archer,It looks like we don't have any Soundtracks for this title yet.,0.525,0.822,0.0392,0.151,8.17e-06,0.258,0.739,157.29
Blackadder II,It looks like we don't have any Soundtracks for this title yet.,0.587,0.495,0.038,0.519,0.981,0.269,0.274,115.837
This Is Us,It looks like we don't have any Soundtracks for this title yet.,0.552,0.871,0.0348,0.136,0.0,0.0448,0.519,145.059
Naruto: Shippûden,Hero's Come Back ,0.716,0.951,0.0604,0.0212,0.0,0.0394,0.703,104.024
Naruto: Shippûden,Nagareboshi 'Shooting Star' ,0.669,0.848,0.0715,0.42,0.0,0.0991,0.673,94.047
Naruto: Shippûden,Michi ' to you all ,0.113,0.901,0.0509,0.000516,0.0286,0.426,0.109,177.791
Naruto: Shippûden,Distance ,0.439,0.848,0.0492,0.00115,0.0,0.319,0.882,98.675
Naruto: Shippûden,Kimi Monogatari ,0.554,0.252,0.087,0.988,0.925,0.115,0.65,87.81
Naruto: Shippûden,Mezamero! Yasei ,0.525,0.766,0.0438,0.00634,0.00235,0.125,0.383,119.974
Naruto: Shippûden,Sunao na Niji ,0.286,0.249,0.0573,0.965,0.923,0.0977,0.156,77.612
Naruto: Shippûden,Broken Youth ,0.354,0.936,0.131,0.0121,0.0,0.199,0.301,176.008
Naruto: Shippûden,Closer ,0.39,0.901,0.228,0.0219,0.0,0.147,0.716,164.302
Naruto: Shippûden,Long Kiss Good Bye ,0.623,0.821,0.0386,0.0145,0.000164,0.214,0.503,119.987
Naruto: Shippûden,Bacchikoi!!! ,0.648,0.912,0.0767,0.11,0.0,0.149,0.8,142.043
Naruto: Shippûden,Shinkokyu ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,My Answer ,0.74,0.953,0.0444,0.333,6.6e-06,0.307,0.726,111.984
Naruto: Shippûden,Sign ,0.357,0.959,0.119,0.00153,9.81e-06,0.278,0.639,177.974
Naruto: Shippûden,Omae dattanda ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,For You ,0.608,0.851,0.0871,0.451,0.0,0.0742,0.49,88.002
Naruto: Shippûden,Tomei Datta Sekai ,0.442,0.805,0.0391,0.000153,1.2e-05,0.173,0.553,84.203
Naruto: Shippûden,Jitensha ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,Utakata Hanabi ,0.664,0.182,0.0623,0.988,0.856,0.103,0.211,169.943
Naruto: Shippûden,Diver ,0.425,0.951,0.0789,2.47e-05,0.0,0.0827,0.588,148.886
Naruto: Shippûden,U Can Do It! ,0.582,0.553,0.0291,0.749,0.855,0.387,0.303,108.012
Naruto: Shippûden,Midnight Orchestra ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,Lovers ,0.539,0.842,0.0358,0.0024,0.0,0.249,0.564,94.362
Naruto: Shippûden,Freedom ,0.445,0.918,0.0605,4.3e-06,0.037,0.224,0.831,156.139
Naruto: Shippûden,Yokubo o Sakabee ,0.402,0.74,0.0409,2.96e-05,0.942,0.105,0.146,75.034
Naruto: Shippûden,Newsong ,0.662,0.571,0.0313,0.0248,0.0,0.266,0.157,127.992
Naruto: Shippûden,Place to Try ,0.573,0.885,0.0541,0.00436,0.0,0.291,0.233,112.378
Naruto: Shippûden,By My Side ,0.474,0.758,0.0389,0.36,1.92e-06,0.124,0.468,75.047
Naruto: Shippûden,Assault Rock ,0.435,0.912,0.0264,6.59e-05,0.000219,0.363,0.31,100.516
Naruto: Shippûden,Cascade ,0.541,0.663,0.0523,0.0336,0.0,0.0573,0.588,139.083
Naruto: Shippûden,Kono Koe Karashite ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,Moshimo ,0.475,0.916,0.0415,0.00304,4.69e-05,0.257,0.7,165.104
Naruto: Shippûden,Mother ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,Sayonara Memories ,0.512,0.913,0.0581,0.00105,0.00239,0.375,0.429,152.039
Naruto: Shippûden,Niwaka Ame Ni Mo Makezu ,0.44,0.947,0.222,0.000372,0.00957,0.347,0.582,196.038
Naruto: Shippûden,I Can Hear ,0.478,0.667,0.0292,0.247,0.869,0.249,0.765,77.508
Naruto: Shippûden,Size of the Moon ,0.648,0.789,0.0321,0.00132,9.26e-06,0.4,0.402,92.495
Naruto: Shippûden,Crimson Lotus ,0.251,0.874,0.0448,0.000171,0.82,0.131,0.216,94.95
Naruto: Shippûden,Silhouette ,0.423,0.923,0.154,0.000479,1.05e-05,0.123,0.685,182.56
Gomorrah,It looks like we don't have any Soundtracks for this title yet.,0.485,0.99,0.106,0.0016,0.00108,0.168,0.235,147.068
It's a Sin,It looks like we don't have any Soundtracks for this title yet.,0.596,0.891,0.0429,0.035,4.19e-06,0.186,0.2,124.986
Monster,For the Love of Life ,0.152,0.842,0.0418,0.00347,0.912,0.115,0.283,95.49
Lonesome Dove,It looks like we don't have any Soundtracks for this title yet.,0.0912,0.202,0.0396,0.94,0.899,0.0895,0.0452,77.716
Mindhunter,It looks like we don't have any Soundtracks for this title yet.,0.197,0.0539,0.0478,0.986,0.875,0.0944,0.035,76.165
Blackadder the Third,It looks like we don't have any Soundtracks for this title yet.,0.574,0.129,0.0346,0.616,0.873,0.139,0.763,140.995
The Return of Sherlock Holmes,It looks like we don't have any Soundtracks for this title yet.,0.731,0.546,0.0426,0.22,0.962,0.0936,0.555,141.975
Yellowstone,It looks like we don't have any Soundtracks for this title yet.,0.195,0.327,0.0294,0.249,0.961,0.0963,0.0381,80.627
Adventure Time,Adventure Time ,0.732,0.467,0.036,0.793,0.0,0.247,0.845,119.988
Adventure Time,Island Song ,0.732,0.467,0.036,0.793,0.0,0.247,0.845,119.988
Dopesick,It looks like we don't have any Soundtracks for this title yet.,0.656,0.207,0.0332,0.908,0.89,0.109,0.223,144.989
Mystery Science Theater 3000,The Love Theme from Mystery Science Theatre 3000 ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,My White Goddess ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,My Creepy Girl ,0.743,0.567,0.0418,0.00382,0.492,0.229,0.939,119.913
Mystery Science Theater 3000,If Chauffeurs Ruled the World ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Klack Holiday Serenade ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,O Sweet Mother O Mine ,0.698,0.768,0.0806,0.0685,0.0,0.174,0.96,153.887
Mystery Science Theater 3000,Rex Dart Action Theme ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Godzilla Geneology Bop ,0.698,0.768,0.0806,0.0685,0.0,0.174,0.96,153.887
Mystery Science Theater 3000,Jupiter ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,"Tibby, Oh Tibby ",0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,A Clown in the Sky ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Baby Music ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,"Opus 4, Number 23, Plate Spinning Song ",0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Waldstein Sonata ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Gamera (in it's [sic] many forms) ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,A Danger to Ourselves and Others ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Ode to Pants ,0.793,0.479,0.113,0.0012,0.789,0.116,0.274,160.051
Mystery Science Theater 3000,Ode on Estelle ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,The Gypsy Moons ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Gypsy Rose Me ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Hired! Original Broadway Cast ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,The Train Song ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,The Janitor Song ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Whispering Christmas Warrior ,0.592,0.923,0.0362,0.154,0.0,0.259,0.961,172.653
Mystery Science Theater 3000,Merry Christmas - If That's O.K. ,0.295,0.381,0.0446,0.326,0.14,0.102,0.472,80.393
Mystery Science Theater 3000,Forrester's Theme Song ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Supercalafragalisticexpialawacky! ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,The Bouncy Upbeat Song ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Speed of Sound ,0.514,0.898,0.0577,0.00488,0.0345,0.0746,0.353,123.067
Mystery Science Theater 3000,Who Will I Kill? ,0.719,0.581,0.0558,0.139,0.745,0.155,0.527,159.985
Mystery Science Theater 3000,When I held Your Brain in my Arms ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,The Gods Jam ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Please Stay ,0.698,0.768,0.0806,0.0685,0.0,0.174,0.96,153.887
Mystery Science Theater 3000,Air On A Delta Knight ,0.702,0.694,0.0687,0.343,0.0,0.225,0.97,156.066
Mystery Science Theater 3000,"Oh, I Am Sad ",0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Bobo Creek ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Alas Poor Who? ,0.654,0.773,0.0557,0.202,6.52e-05,0.125,0.973,155.037
Mystery Science Theater 3000,Those Little Audition Numbers ,0.28,0.904,0.0682,0.000161,0.675,0.133,0.448,150.055
Making a Murderer,Weak of Heart ,0.812,0.489,0.163,0.142,0.0,0.116,0.137,75.02
Making a Murderer,The Last of Us ,0.398,0.462,0.0335,0.00012,0.963,0.158,0.231,100.465
Westworld,Main Title Theme ,0.464,0.361,0.0291,0.636,0.952,0.11,0.063,111.168
Westworld,Reverie ,0.268,0.106,0.0337,0.948,0.945,0.108,0.0393,117.406
Formula 1: Drive to Survive,It looks like we don't have any Soundtracks for this title yet.,0.587,0.954,0.0546,0.00257,0.0536,0.208,0.574,126.533
Behzat Ç.: Bir Ankara Polisiyesi,Delilik ,0.144,0.0438,0.036,0.945,0.497,0.292,0.039,170.319
Behzat Ç.: Bir Ankara Polisiyesi,Kirmizi ,0.221,0.0347,0.0408,0.941,0.758,0.113,0.0325,74.716
Behzat Ç.: Bir Ankara Polisiyesi,Uzun Geceler ,0.221,0.0347,0.0408,0.941,0.758,0.113,0.0325,74.716
Behzat Ç.: Bir Ankara Polisiyesi,Eylul Aksami ,0.666,0.17,0.0348,0.899,0.123,0.132,0.337,122.915
Behzat Ç.: Bir Ankara Polisiyesi,Olsun ,0.221,0.0347,0.0408,0.941,0.758,0.113,0.0325,74.716
Behzat Ç.: Bir Ankara Polisiyesi,Haram Geceler ,0.7,0.181,0.032,0.61,0.0,0.116,0.278,104.005
Ramayan,It looks like we don't have any Soundtracks for this title yet.,0.455,0.555,0.0368,0.754,0.0,0.116,0.531,138.522
QI,It looks like we don't have any Soundtracks for this title yet.,0.734,0.968,0.139,0.0174,0.339,0.275,0.425,128.004
Anne with an E,It looks like we don't have any Soundtracks for this title yet.,0.597,0.403,0.057,0.259,0.702,0.182,0.24,109.724
