song_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,cluster_id
1804.0,0.971,0.391,0.212,0.0,0.125,0.0379,0.234,223.0
1805.0,0.831,0.208,0.379,0.0,0.11,0.0365,0.0696,79.0
1806.0,0.426,0.517,0.745,6.05e-06,0.318,0.37,0.856,140.0
1807.0,0.984,0.443,0.0622,0.0,0.0899,0.0462,0.23,155.0
1808.0,0.531,0.606,0.537,1.46e-05,0.0881,0.0264,0.564,130.0
1809.0,0.971,0.391,0.212,0.0,0.125,0.0379,0.234,223.0
1810.0,0.971,0.391,0.212,0.0,0.125,0.0379,0.234,223.0
1811.0,0.92,0.351,0.198,2.48e-05,0.119,0.038,0.179,155.0
1812.0,0.971,0.391,0.212,0.0,0.125,0.0379,0.234,223.0
1813.0,0.601,0.744,0.468,0.0,0.114,0.0324,0.849,307.0
1814.0,0.599,0.393,0.362,0.0,0.333,0.0305,0.515,123.0
1815.0,0.317,0.617,0.634,3.42e-06,0.0747,0.0525,0.597,260.0
1816.0,0.929,0.168,0.0956,0.956,0.584,0.0377,0.0663,112.0
1817.0,0.0117,0.634,0.677,0.00103,0.126,0.0304,0.558,276.0
1818.0,0.0175,0.7,0.62,3.3e-06,0.0891,0.0797,0.739,1.0
1819.0,0.00202,0.62,0.878,0.00339,0.127,0.0592,0.613,51.0
1820.0,0.268,0.771,0.648,0.00568,0.138,0.0326,0.961,484.0
1821.0,0.97,0.189,0.0756,0.88,0.0967,0.0358,0.0369,331.0
1822.0,0.987,0.425,0.309,0.924,0.114,0.0453,0.222,9.0
1823.0,0.564,0.703,0.713,0.0,0.082,0.0281,0.925,255.0
1824.0,0.777,0.52,0.585,2.85e-05,0.238,0.0473,0.924,455.0
1825.0,0.0826,0.0769,0.143,0.681,0.0986,0.0453,0.0303,283.0
1826.0,0.853,0.121,0.00238,0.932,0.104,0.0565,0.0301,354.0
1827.0,0.752,0.118,0.0469,0.916,0.108,0.046,0.031,354.0
1828.0,0.443,0.0856,0.0613,0.682,0.0902,0.0448,0.0314,451.0
1829.0,0.00138,0.553,0.4,0.317,0.0767,0.0307,0.0786,298.0
1830.0,0.175,0.185,0.162,0.574,0.107,0.0421,0.0325,117.0
1831.0,0.737,0.0882,0.0595,0.93,0.114,0.0504,0.0252,354.0
1832.0,0.0649,0.212,0.122,0.925,0.0937,0.0402,0.0333,488.0
1833.0,0.789,0.164,0.24,0.801,0.0998,0.0371,0.0338,382.0
1834.0,0.209,0.0758,0.117,0.726,0.112,0.0372,0.0397,283.0
1835.0,0.0823,0.2,0.036,0.781,0.108,0.0563,0.0265,488.0
1836.0,0.0568,0.152,0.217,0.827,0.104,0.0646,0.0307,488.0
1837.0,0.725,0.0611,0.0502,0.864,0.0954,0.037,0.0258,354.0
1838.0,0.364,0.162,0.107,0.751,0.0813,0.0361,0.0264,451.0
1839.0,0.348,0.547,0.61,0.0243,0.096,0.0385,0.772,18.0
1840.0,0.616,0.532,0.438,0.32,0.0873,0.0274,0.394,24.0
1841.0,0.63,0.866,0.534,0.0,0.259,0.0376,0.859,307.0
1842.0,0.991,0.226,0.264,0.898,0.0993,0.0354,0.252,42.0
1843.0,0.904,0.247,0.0284,0.8,0.0905,0.0484,0.101,358.0
1844.0,0.0278,0.614,0.498,0.367,0.115,0.0347,0.66,175.0
1845.0,0.0367,0.667,0.858,1.47e-05,0.325,0.0926,0.641,471.0
1846.0,0.706,0.411,0.254,0.15,0.117,0.0517,0.394,473.0
1847.0,0.000365,0.894,0.596,0.901,0.0829,0.0864,0.0374,268.0
1848.0,0.987,0.599,0.0486,0.332,0.13,0.036,0.369,454.0
1849.0,0.572,0.188,0.12,0.42,0.0933,0.0366,0.0379,457.0
1850.0,0.077,0.104,0.133,6.36e-05,0.293,0.0404,0.0298,452.0
1851.0,0.654,0.193,0.306,0.859,0.0822,0.0429,0.0316,26.0
1852.0,0.83,0.512,0.462,0.166,0.121,0.0408,0.353,30.0
1853.0,0.166,0.633,0.893,1.7e-05,0.364,0.0648,0.899,227.0
1854.0,0.166,0.633,0.893,1.7e-05,0.364,0.0648,0.899,227.0
1855.0,0.734,0.732,0.355,0.103,0.116,0.035,0.32,121.0
1856.0,0.000321,0.63,0.771,0.0889,0.226,0.14,0.377,149.0
1857.0,7.55e-06,0.383,0.97,0.693,0.129,0.15,0.132,316.0
1858.0,0.00257,0.688,0.732,0.000155,0.255,0.035,0.44,475.0
1859.0,0.667,0.681,0.239,1.32e-05,0.115,0.0298,0.513,270.0
1860.0,0.000321,0.63,0.771,0.0889,0.226,0.14,0.377,149.0
1861.0,0.166,0.633,0.893,1.7e-05,0.364,0.0648,0.899,227.0
1862.0,0.699,0.703,0.352,5.74e-06,0.094,0.0292,0.325,121.0
1863.0,0.409,0.704,0.889,2.41e-06,0.0843,0.0432,0.967,255.0
1864.0,0.245,0.699,0.547,0.0,0.125,0.0359,0.96,484.0
1865.0,0.0429,0.608,0.839,0.0,0.331,0.0428,0.707,471.0
1866.0,0.184,0.327,0.358,0.892,0.134,0.185,0.0542,14.0
1867.0,0.811,0.436,0.309,8.83e-06,0.353,0.0335,0.432,361.0
1868.0,0.653,0.478,0.655,0.0,0.196,0.0771,0.59,449.0
1869.0,0.0429,0.608,0.839,0.0,0.331,0.0428,0.707,471.0
1870.0,0.0429,0.608,0.839,0.0,0.331,0.0428,0.707,471.0
1871.0,0.879,0.448,0.168,0.0,0.114,0.0359,0.413,3.0
1872.0,0.00257,0.688,0.732,0.000155,0.255,0.035,0.44,475.0
1873.0,7.55e-06,0.383,0.97,0.693,0.129,0.15,0.132,316.0
1874.0,7.55e-06,0.383,0.97,0.693,0.129,0.15,0.132,316.0
1875.0,0.689,0.201,0.246,0.676,0.121,0.0615,0.0613,26.0
1876.0,0.000124,0.318,0.936,5.45e-05,0.0595,0.0952,0.483,322.0
1877.0,0.889,0.179,0.048,0.974,0.0775,0.0469,0.0278,331.0
1878.0,0.97,0.496,0.523,0.753,0.163,0.0455,0.915,209.0
1879.0,0.941,0.5,0.247,0.962,0.0989,0.0386,0.543,27.0
1880.0,0.975,0.381,0.236,0.0259,0.0655,0.0439,0.152,155.0
1881.0,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278.0
1882.0,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278.0
1883.0,0.129,0.664,0.642,0.0,0.114,0.038,0.501,29.0
1884.0,0.0896,0.828,0.563,0.0261,0.0962,0.0951,0.402,407.0
1885.0,0.57,0.428,0.439,0.0,0.153,0.0591,0.418,213.0
1886.0,0.57,0.428,0.439,0.0,0.153,0.0591,0.418,213.0
1887.0,0.0896,0.828,0.563,0.0261,0.0962,0.0951,0.402,407.0
1888.0,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278.0
1889.0,0.57,0.428,0.439,0.0,0.153,0.0591,0.418,213.0
1890.0,0.162,0.677,0.714,0.0,0.0717,0.0287,0.355,418.0
1891.0,0.129,0.664,0.642,0.0,0.114,0.038,0.501,29.0
1892.0,0.0984,0.763,0.742,0.0,0.38,0.188,0.483,73.0
1893.0,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278.0
1894.0,0.57,0.428,0.439,0.0,0.153,0.0591,0.418,213.0
1895.0,0.344,0.693,0.628,0.44,0.101,0.0454,0.289,408.0
1896.0,0.57,0.428,0.439,0.0,0.153,0.0591,0.418,213.0
1897.0,0.447,0.0605,0.128,0.89,0.0862,0.0524,0.0314,69.0
1898.0,8.69e-06,0.419,0.971,0.00304,0.314,0.122,0.263,96.0
1899.0,0.447,0.0605,0.128,0.89,0.0862,0.0524,0.0314,69.0
1900.0,0.447,0.0605,0.128,0.89,0.0862,0.0524,0.0314,69.0
1901.0,0.539,0.774,0.419,0.0698,0.029,0.0758,0.644,395.0
1902.0,0.982,0.666,0.198,0.0,0.311,0.586,0.636,292.0
1903.0,0.447,0.0605,0.128,0.89,0.0862,0.0524,0.0314,69.0
1904.0,0.332,0.827,0.928,0.0,0.0576,0.133,0.261,74.0
1905.0,0.447,0.0605,0.128,0.89,0.0862,0.0524,0.0314,69.0
1906.0,0.948,0.568,0.0533,0.0023,0.101,0.0408,0.212,470.0
1907.0,0.948,0.568,0.0533,0.0023,0.101,0.0408,0.212,470.0
1908.0,0.906,0.07,0.0656,0.794,0.138,0.0455,0.0321,192.0
1909.0,0.97,0.326,0.133,0.0,0.195,0.0753,0.119,416.0
1910.0,0.982,0.666,0.198,0.0,0.311,0.586,0.636,292.0
1911.0,0.676,0.0881,0.219,0.95,0.12,0.0342,0.0826,101.0
1912.0,0.885,0.154,0.312,0.0193,0.394,0.0341,0.0662,159.0
1913.0,0.69,0.199,0.285,0.808,0.307,0.0387,0.0503,26.0
1914.0,0.328,0.0888,0.0916,0.629,0.132,0.0368,0.0387,451.0
1915.0,0.764,0.573,0.893,0.533,0.903,0.0566,0.542,164.0
1916.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1917.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1918.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1919.0,0.967,0.545,0.231,0.877,0.125,0.0351,0.276,174.0
1920.0,0.329,0.286,0.533,1.42e-05,0.218,0.0336,0.244,306.0
1921.0,0.967,0.545,0.231,0.877,0.125,0.0351,0.276,174.0
1922.0,0.965,0.491,0.384,0.578,0.0933,0.0439,0.668,401.0
1923.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1924.0,0.986,0.526,0.119,0.854,0.0982,0.043,0.313,402.0
1925.0,0.848,0.377,0.317,0.000129,0.738,0.0363,0.461,180.0
1926.0,0.967,0.545,0.231,0.877,0.125,0.0351,0.276,174.0
1927.0,0.667,0.58,0.506,0.937,0.122,0.067,0.862,75.0
1928.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1929.0,0.0989,0.507,0.407,0.00115,0.07,0.098,0.408,302.0
1930.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1931.0,0.967,0.545,0.231,0.877,0.125,0.0351,0.276,174.0
1932.0,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281.0
1933.0,0.000351,0.647,0.933,0.00277,0.334,0.111,0.332,336.0
1934.0,0.000351,0.647,0.933,0.00277,0.334,0.111,0.332,336.0
1935.0,0.00488,0.604,0.679,0.103,0.394,0.0253,0.424,365.0
1936.0,0.000351,0.647,0.933,0.00277,0.334,0.111,0.332,336.0
1937.0,0.00488,0.604,0.679,0.103,0.394,0.0253,0.424,365.0
1938.0,0.656,0.385,0.263,0.0533,0.0839,0.0299,0.132,448.0
1939.0,0.826,0.47,0.459,0.563,0.0694,0.0367,0.564,401.0
1940.0,0.000427,0.488,0.775,0.00292,0.102,0.046,0.833,40.0
1941.0,0.633,0.717,0.974,0.78,0.0798,0.0484,0.859,195.0
1942.0,0.0306,0.424,0.5,5.77e-06,0.0952,0.0397,0.283,241.0
1943.0,0.943,0.127,0.0549,0.937,0.0733,0.0553,0.0463,80.0
1944.0,0.943,0.127,0.0549,0.937,0.0733,0.0553,0.0463,80.0
1945.0,0.943,0.127,0.0549,0.937,0.0733,0.0553,0.0463,80.0
1946.0,0.889,0.72,0.25,0.0624,0.0765,0.0406,0.47,432.0
1947.0,0.935,0.28,0.062,0.73,0.0659,0.0359,0.146,476.0
1948.0,0.892,0.607,0.399,0.000317,0.1,0.036,0.688,245.0
1949.0,0.995,0.426,0.0223,0.923,0.109,0.0419,0.109,491.0
1950.0,0.943,0.127,0.0549,0.937,0.0733,0.0553,0.0463,80.0
1951.0,0.704,0.461,0.355,2.68e-06,0.21,0.043,0.537,7.0
1952.0,0.296,0.478,0.57,2.59e-06,0.123,0.0286,0.346,58.0
1953.0,0.477,0.214,0.91,0.00833,0.0517,0.389,0.448,303.0
1954.0,0.586,0.537,0.785,7.89e-06,0.0324,0.0271,0.812,374.0
1955.0,0.723,0.523,0.487,1.97e-06,0.0996,0.0293,0.402,492.0
1956.0,0.723,0.523,0.487,1.97e-06,0.0996,0.0293,0.402,492.0
1957.0,0.31,0.578,0.514,0.0,0.0954,0.0479,0.781,83.0
1958.0,0.0383,0.522,0.82,1.37e-06,0.158,0.0967,0.611,51.0
1959.0,0.0383,0.522,0.82,1.37e-06,0.158,0.0967,0.611,51.0
1960.0,0.00159,0.91,0.597,8.46e-06,0.0913,0.0457,0.808,52.0
1961.0,0.373,0.5,0.707,0.0,0.633,0.048,0.498,214.0
1962.0,0.0383,0.522,0.82,1.37e-06,0.158,0.0967,0.611,51.0
1963.0,0.0276,0.643,0.502,0.022,0.0522,0.0333,0.138,440.0
1964.0,0.974,0.158,0.256,0.938,0.115,0.0436,0.148,162.0
1965.0,0.985,0.247,0.0941,0.441,0.0804,0.0427,0.103,308.0
1966.0,0.833,0.224,0.217,0.893,0.0763,0.0368,0.225,253.0
1967.0,0.956,0.241,0.0994,0.804,0.123,0.0381,0.323,89.0
1968.0,0.962,0.515,0.307,0.967,0.108,0.0316,0.327,174.0
1969.0,0.898,0.416,0.448,0.125,0.278,0.0714,0.315,143.0
1970.0,0.812,0.707,0.307,0.276,0.0862,0.0533,0.591,439.0
1971.0,0.907,0.395,0.307,0.46,0.123,0.0256,0.516,100.0
1972.0,0.00728,0.799,0.582,0.865,0.112,0.0841,0.7,257.0
1973.0,0.955,0.237,0.154,0.954,0.111,0.0383,0.208,42.0
1974.0,0.709,0.446,0.644,0.901,0.0555,0.0485,0.605,324.0
1975.0,0.993,0.134,0.169,0.00194,0.0652,0.0371,0.0667,397.0
1976.0,0.0379,0.336,0.477,0.47,0.0482,0.0367,0.366,61.0
1977.0,0.918,0.408,0.0736,0.0,0.248,0.0371,0.676,494.0
1978.0,0.00644,0.69,0.799,1.76e-05,0.103,0.111,0.688,1.0
1979.0,0.955,0.616,0.608,0.000325,0.117,0.0601,0.36,492.0
1980.0,0.0379,0.336,0.477,0.47,0.0482,0.0367,0.366,61.0
1981.0,0.951,0.289,0.0601,0.000161,0.252,0.0341,0.265,71.0
1982.0,0.211,0.6,0.257,0.0,0.177,0.0303,0.448,489.0
1983.0,0.932,0.483,0.145,9.15e-06,0.087,0.0378,0.594,85.0
1984.0,0.802,0.636,0.363,0.0,0.099,0.0517,0.49,235.0
1985.0,0.646,0.692,0.467,0.0,0.326,0.0302,0.886,64.0
1986.0,0.0206,0.68,0.894,0.0,0.462,0.255,0.803,156.0
1987.0,0.871,0.668,0.172,0.0,0.095,0.2,0.573,245.0
1988.0,0.474,0.119,0.479,0.922,0.278,0.0325,0.446,134.0
1989.0,0.00284,0.676,0.803,0.0,0.138,0.122,0.34,149.0
1990.0,0.0742,0.316,0.287,0.788,0.113,0.0324,0.0391,244.0
1991.0,0.713,0.805,0.701,0.0,0.0763,0.0477,0.929,400.0
1992.0,0.392,0.208,0.503,0.869,0.104,0.05,0.0313,108.0
1993.0,0.539,0.0837,0.369,0.951,0.112,0.0382,0.0314,254.0
1994.0,0.539,0.0837,0.369,0.951,0.112,0.0382,0.0314,254.0
1995.0,0.00369,0.399,0.727,0.000261,0.16,0.0486,0.38,207.0
1996.0,0.303,0.844,0.98,0.000751,0.55,0.0535,0.316,381.0
1997.0,0.974,0.311,0.184,0.79,0.0669,0.0307,0.26,482.0
1998.0,0.829,0.305,0.314,2.77e-05,0.122,0.0306,0.199,147.0
1999.0,0.984,0.281,0.0272,0.22,0.096,0.0382,0.0896,17.0
2000.0,0.64,0.262,0.111,0.845,0.101,0.0423,0.0752,425.0
2001.0,0.976,0.673,0.0448,0.956,0.133,0.035,0.396,378.0
2002.0,0.932,0.355,0.386,0.294,0.392,0.0447,0.826,363.0
2003.0,0.945,0.323,0.289,0.198,0.162,0.0361,0.341,226.0
2004.0,0.976,0.673,0.0448,0.956,0.133,0.035,0.396,378.0
2005.0,0.976,0.673,0.0448,0.956,0.133,0.035,0.396,378.0
2006.0,0.64,0.262,0.111,0.845,0.101,0.0423,0.0752,425.0
2007.0,0.945,0.323,0.289,0.198,0.162,0.0361,0.341,226.0
2008.0,0.874,0.256,0.0574,0.893,0.085,0.034,0.0775,472.0
2009.0,0.945,0.323,0.289,0.198,0.162,0.0361,0.341,226.0
2010.0,0.945,0.323,0.289,0.198,0.162,0.0361,0.341,226.0
2011.0,0.64,0.262,0.111,0.845,0.101,0.0423,0.0752,425.0
2012.0,0.64,0.262,0.111,0.845,0.101,0.0423,0.0752,425.0
2013.0,0.000434,0.505,0.918,0.0387,0.125,0.0432,0.362,414.0
2014.0,0.000434,0.505,0.918,0.0387,0.125,0.0432,0.362,414.0
2015.0,0.101,0.509,0.49,3.5e-05,0.202,0.0349,0.713,379.0
2016.0,0.164,0.243,0.872,0.0175,0.158,0.0523,0.0948,286.0
2017.0,0.101,0.509,0.49,3.5e-05,0.202,0.0349,0.713,379.0
2018.0,0.164,0.243,0.872,0.0175,0.158,0.0523,0.0948,286.0
2019.0,0.0571,0.519,0.731,0.0,0.381,0.0402,0.296,35.0
2020.0,0.0584,0.772,0.934,0.682,0.0973,0.168,0.165,357.0
2021.0,0.000973,0.647,0.71,0.703,0.0777,0.029,0.268,356.0
2022.0,0.148,0.579,0.93,0.0,0.676,0.142,0.787,225.0
2023.0,0.956,0.357,0.397,0.884,0.0647,0.0322,0.216,253.0
2024.0,0.794,0.363,0.703,0.377,0.182,0.0412,0.801,335.0
2025.0,0.328,0.547,0.803,0.0014,0.242,0.0622,0.641,405.0
2026.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2027.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2028.0,0.0234,0.456,0.724,0.629,0.129,0.0302,0.856,179.0
2029.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2030.0,0.973,0.264,0.168,0.145,0.0985,0.045,0.0413,397.0
2031.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2032.0,0.166,0.509,0.775,0.000514,0.0736,0.0384,0.873,237.0
2033.0,0.0483,0.731,0.45,0.0,0.0956,0.669,0.347,144.0
2034.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2035.0,0.328,0.547,0.803,0.0014,0.242,0.0622,0.641,405.0
2036.0,0.064,0.753,0.559,2.01e-05,0.0793,0.0465,0.955,208.0
2037.0,0.387,0.603,0.384,0.857,0.119,0.0268,0.406,190.0
2038.0,0.328,0.547,0.803,0.0014,0.242,0.0622,0.641,405.0
2039.0,0.121,0.651,0.553,0.000129,0.102,0.0372,0.832,208.0
2040.0,0.775,0.75,0.468,0.706,0.114,0.0378,0.967,23.0
2041.0,0.00986,0.571,0.566,0.000639,0.0786,0.0279,0.881,208.0
2042.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2043.0,0.952,0.481,0.0431,0.823,0.132,0.0687,0.3,402.0
2044.0,0.98,0.0748,0.0667,0.816,0.178,0.0358,0.0373,127.0
2045.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2046.0,0.0671,0.612,0.518,0.429,0.21,0.0275,0.648,175.0
2047.0,0.721,0.515,0.4,0.0,0.0767,0.0312,0.509,235.0
2048.0,0.887,0.327,0.139,1.65e-05,0.308,0.0364,0.241,71.0
2049.0,0.0234,0.456,0.724,0.629,0.129,0.0302,0.856,179.0
2050.0,0.718,0.286,0.127,0.0,0.0618,0.0304,0.135,147.0
2051.0,0.00037,0.62,0.804,0.105,0.384,0.058,0.75,471.0
2052.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2053.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2054.0,0.763,0.648,0.486,0.0,0.0843,0.0503,0.55,94.0
2055.0,0.3,0.355,0.87,0.944,0.345,0.0717,0.0391,364.0
2056.0,0.0934,0.465,0.939,0.973,0.189,0.0688,0.564,340.0
2057.0,0.897,0.359,0.196,0.00184,0.0931,0.0304,0.109,155.0
2058.0,0.000133,0.553,0.499,0.157,0.111,0.0342,0.167,440.0
2059.0,0.253,0.411,0.89,0.839,0.103,0.149,0.0389,160.0
2060.0,0.57,0.115,0.0467,0.923,0.0832,0.0358,0.0278,69.0
2061.0,0.114,0.333,0.649,0.859,0.0909,0.0704,0.0456,413.0
2062.0,0.76,0.288,0.3,0.914,0.0958,0.0429,0.028,101.0
2063.0,0.322,0.507,0.798,0.849,0.109,0.0974,0.0382,160.0
2064.0,0.423,0.193,0.61,0.725,0.101,0.0645,0.036,36.0
2065.0,0.516,0.254,0.379,0.845,0.11,0.0752,0.0365,224.0
2066.0,0.897,0.481,0.151,0.952,0.117,0.0445,0.0332,278.0
2067.0,0.283,0.206,0.708,0.935,0.118,0.0608,0.0392,36.0
2068.0,0.834,0.415,0.394,0.897,0.068,0.0566,0.0349,194.0
2069.0,0.946,0.0916,0.0523,0.945,0.109,0.0414,0.0314,80.0
2070.0,0.641,0.0726,0.421,0.946,0.102,0.0485,0.0331,254.0
2071.0,0.3,0.355,0.87,0.944,0.345,0.0717,0.0391,364.0
2072.0,0.755,0.196,0.293,0.96,0.108,0.0391,0.0337,101.0
2073.0,0.182,0.476,0.803,0.925,0.108,0.0746,0.0535,160.0
2074.0,0.916,0.163,0.115,0.877,0.109,0.044,0.0368,192.0
2075.0,0.931,0.163,0.175,0.815,0.118,0.0437,0.0305,192.0
2076.0,0.931,0.148,0.175,0.811,0.118,0.0443,0.0304,192.0
2077.0,0.808,0.17,0.464,0.953,0.127,0.043,0.0653,191.0
2078.0,0.116,0.505,0.96,0.932,0.117,0.125,0.0901,350.0
2079.0,0.628,0.116,0.275,0.955,0.131,0.043,0.0313,178.0
2080.0,0.965,0.188,0.107,0.965,0.0804,0.0437,0.0299,331.0
2081.0,0.125,0.485,0.919,0.965,0.122,0.0651,0.432,340.0
2082.0,0.923,0.198,0.0253,0.914,0.108,0.0462,0.0308,331.0
2083.0,0.957,0.16,0.113,0.905,0.124,0.0366,0.0355,127.0
2084.0,0.422,0.354,0.875,0.784,0.0621,0.0848,0.0391,446.0
2085.0,0.143,0.647,0.488,0.197,0.126,0.0301,0.234,233.0
2086.0,0.805,0.522,0.275,0.0065,0.119,0.0313,0.498,235.0
2087.0,0.812,0.501,0.219,0.0,0.125,0.0357,0.264,375.0
2088.0,0.92,0.45,0.247,0.00381,0.115,0.0332,0.298,223.0
2089.0,0.47,0.364,0.378,0.0,0.339,0.0331,0.366,123.0
2090.0,0.57,0.573,0.77,3.15e-05,0.0919,0.0757,0.782,374.0
2091.0,0.109,0.27,0.431,0.86,0.385,0.0313,0.177,269.0
2092.0,0.561,0.659,0.541,0.00282,0.247,0.042,0.908,64.0
2093.0,0.662,0.636,0.412,5.96e-05,0.68,0.0558,0.589,403.0
2094.0,0.662,0.636,0.412,5.96e-05,0.68,0.0558,0.589,403.0
2095.0,0.907,0.54,0.322,0.859,0.117,0.0431,0.786,222.0
2096.0,0.771,0.755,0.599,0.0,0.0719,0.0775,0.95,400.0
2097.0,0.872,0.912,0.467,0.13,0.145,0.049,0.962,478.0
2098.0,0.985,0.191,0.0687,0.575,0.12,0.0501,0.076,185.0
2099.0,0.818,0.171,0.158,0.125,0.385,0.0529,0.151,159.0
2100.0,0.966,0.566,0.151,0.905,0.128,0.0452,0.692,27.0
2101.0,0.933,0.375,0.153,0.116,0.0792,0.0322,0.234,155.0
2102.0,0.363,0.72,0.56,0.426,0.114,0.0297,0.717,128.0
2103.0,0.0759,0.886,0.94,0.0354,0.0625,0.0768,0.745,102.0
2104.0,0.00651,0.434,0.459,0.324,0.0732,0.0338,0.376,61.0
2105.0,0.855,0.4,0.422,0.0,0.722,0.0379,0.743,180.0
2106.0,0.876,0.569,0.282,0.854,0.0997,0.0274,0.215,360.0
2107.0,0.289,0.57,0.512,0.909,0.0759,0.044,0.697,345.0
2108.0,7.55e-05,0.478,0.972,0.945,0.126,0.0887,0.343,340.0
2109.0,0.895,0.288,0.224,0.864,0.0857,0.0334,0.157,253.0
2110.0,0.551,0.596,0.589,0.0,0.0897,0.037,0.587,130.0
2111.0,0.895,0.288,0.224,0.864,0.0857,0.0334,0.157,253.0
2112.0,0.519,0.707,0.514,0.00966,0.125,0.028,0.721,57.0
2113.0,0.888,0.653,0.361,0.000369,0.07,0.0289,0.588,245.0
2114.0,0.985,0.366,0.112,0.854,0.102,0.0506,0.0358,177.0
2115.0,0.0812,0.872,0.729,2.02e-06,0.288,0.0709,0.958,12.0
2116.0,0.184,0.345,0.502,0.0619,0.0971,0.119,0.0364,124.0
2117.0,0.184,0.345,0.502,0.0619,0.0971,0.119,0.0364,124.0
2118.0,0.493,0.743,0.62,0.0,0.0656,0.155,0.108,328.0
2119.0,0.297,0.751,0.343,0.0,0.163,0.327,0.959,385.0
2120.0,0.875,0.571,0.14,0.0117,0.106,0.0489,0.635,245.0
2121.0,0.00252,0.533,0.94,0.788,0.829,0.0643,0.417,290.0
2122.0,0.493,0.743,0.62,0.0,0.0656,0.155,0.108,328.0
2123.0,0.994,0.483,0.00615,0.943,0.0956,0.0449,0.0703,206.0
2124.0,0.994,0.483,0.00615,0.943,0.0956,0.0449,0.0703,206.0
2125.0,0.119,0.303,0.612,0.895,0.15,0.0704,0.0794,413.0
2126.0,0.47,0.102,0.296,0.904,0.0698,0.0328,0.0401,178.0
2127.0,0.119,0.303,0.612,0.895,0.15,0.0704,0.0794,413.0
2128.0,0.101,0.601,0.495,0.0,0.146,0.0608,0.277,233.0
2129.0,0.118,0.459,0.813,0.0591,0.332,0.0353,0.602,188.0
2130.0,0.101,0.601,0.495,0.0,0.146,0.0608,0.277,233.0
2131.0,0.47,0.102,0.296,0.904,0.0698,0.0328,0.0401,178.0
2132.0,0.00777,0.586,0.897,0.0,0.0792,0.0321,0.596,51.0
2133.0,0.4,0.415,0.538,0.767,0.0674,0.0368,0.449,485.0
2134.0,0.00834,0.298,0.327,0.86,0.0724,0.031,0.454,301.0
2135.0,0.4,0.415,0.538,0.767,0.0674,0.0368,0.449,485.0
2136.0,0.643,0.754,0.424,0.0,0.0652,0.0363,0.806,60.0
2137.0,0.964,0.43,0.106,0.0575,0.12,0.0354,0.352,3.0
2138.0,0.409,0.571,0.642,0.0,0.0858,0.125,0.459,355.0
2139.0,0.257,0.674,0.705,0.0,0.212,0.0374,0.597,260.0
2140.0,0.0234,0.501,0.608,0.0,0.261,0.0311,0.367,475.0
2141.0,0.948,0.482,0.091,0.958,0.0692,0.0394,0.327,402.0
2142.0,0.971,0.166,0.0782,0.873,0.0847,0.0406,0.0503,127.0
2143.0,0.989,0.247,0.025,0.88,0.0964,0.0397,0.0577,46.0
2144.0,0.985,0.297,0.0396,0.835,0.0814,0.0715,0.086,177.0
2145.0,0.985,0.297,0.0396,0.835,0.0814,0.0715,0.086,177.0
2146.0,0.585,0.121,0.197,0.829,0.0877,0.0312,0.0726,178.0
2147.0,0.982,0.354,0.0342,0.675,0.0957,0.0539,0.105,476.0
2148.0,0.982,0.354,0.0342,0.675,0.0957,0.0539,0.105,476.0
2149.0,0.00421,0.401,0.85,0.0,0.171,0.11,0.494,97.0
2150.0,0.585,0.121,0.197,0.829,0.0877,0.0312,0.0726,178.0
2151.0,0.244,0.715,0.453,3.23e-05,0.092,0.04,0.964,484.0
2152.0,0.0335,0.798,0.656,0.656,0.088,0.0888,0.923,6.0
2153.0,0.968,0.224,0.161,0.944,0.116,0.057,0.0689,472.0
2154.0,0.486,0.551,0.293,0.000273,0.0864,0.0272,0.322,20.0
2155.0,0.334,0.59,0.394,2.51e-05,0.328,0.0321,0.717,41.0
2156.0,0.817,0.487,0.351,0.0,0.103,0.0278,0.745,461.0
2157.0,0.228,0.927,0.505,0.0,0.0875,0.407,0.356,153.0
2158.0,0.577,0.693,0.56,0.00134,0.115,0.272,0.0955,328.0
