song_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,cluster_id,movie,name
786,0.000236,0.795,0.582,0.88,0.077,0.0691,0.708,257,Coco,Dora's Dance 
1626,0.00626,0.839,0.515,0.768,0.164,0.0424,0.773,257,No Country for Old Men,Puño de tierra 
1730,0.00277,0.67,0.491,0.836,0.0448,0.156,0.773,257,"Lock, Stock and Two Smoking Barrels",Walk This Land 
1972,0.00728,0.799,0.582,0.865,0.112,0.0841,0.7,257,Mr. Smith Goes to Washington,Yankee Doodle 
1051,0.269,0.739,0.543,0,0.391,0.0361,0.857,258,Scarface,Turn Out the Night 
1237,0.345,0.779,0.653,2.44E-06,0.475,0.0618,0.968,258,Like Stars on Earth,Maa 
1238,0.195,0.703,0.624,4.35E-06,0.363,0.054,0.915,258,Like Stars on Earth,Ishaan's Theme 
2597,0.19,0.707,0.556,0.0159,0.388,0.0303,0.746,258,True Detective,Far From Any Road 
2598,0.19,0.707,0.556,0.0159,0.388,0.0303,0.746,258,True Detective,Young Men Dead 
1031,0.993,0.815,0.245,0.833,0.197,0.0702,0.845,259,A Clockwork Orange,Singin' In the Rain 
1085,0.977,0.796,0.36,0.734,0.303,0.109,0.847,259,Up,The Spirit of Adventure 
72,0.229,0.561,0.674,0.00334,0.123,0.0261,0.646,260,Pulp Fiction,"Girl, You'll Be A Woman Soon "
118,0.355,0.538,0.631,0.00266,0.0708,0.0249,0.616,260,Forrest Gump,Let's Get Together 
130,0.283,0.559,0.615,0,0.0957,0.0473,0.68,260,Forrest Gump,Tie a Yellow Ribbon 'Round the Ole Oak Tree 
191,0.234,0.63,0.539,5.81E-05,0.102,0.0278,0.643,260,Goodfellas,Then He Kissed Me 
1004,0.222,0.527,0.762,0.000283,0.0765,0.0778,0.564,260,The Hunt,Es ist ein Ros' entsprungen 
1815,0.317,0.617,0.634,3.42E-06,0.0747,0.0525,0.597,260,Fargo,Tie a Yellow Ribbon Round the Ole Oak Tree 
2139,0.257,0.674,0.705,0,0.212,0.0374,0.597,260,Rocky,U.S. Marine Corps Hymn 
2621,0.226,0.645,0.618,1.48E-05,0.0801,0.0899,0.589,260,It's Always Sunny in Philadelphia,It looks like we don't have any Soundtracks for this title yet.
1745,0.729,0.497,0.459,0.109,0.781,0.436,0.541,261,The Bridge on the River Kwai,God Save the King 
2613,0.617,0.418,0.397,0,0.899,0.265,0.536,261,Friends,Smelly Cat 
253,0.979,0.371,0.287,0.869,0.261,0.067,0.294,262,It's a Wonderful Life,"This Is the Army, Mr. Jones "
744,0.975,0.294,0.111,0.896,0.317,0.0462,0.285,262,Amadeus,"Symphony No. 25 in G Minor, K. 183: 1st Movement "
1027,0.926,0.311,0.131,0.811,0.327,0.044,0.315,262,A Clockwork Orange,The Thieving Magpie (Overture) 
2500,0.941,0.22,0.155,0.899,0.314,0.0345,0.449,262,Gandhi,God Save the King! 
3027,0.954,0.146,0.179,0.817,0.323,0.0467,0.317,262,Your Lie in April,Sleeping Beauty Waltz for Piano 4 Hands 
1053,0.534,0.713,0.301,0.973,0.16,0.0379,0.13,263,Scarface,Tony's Theme 
1058,0.485,0.6,0.314,0.874,0.155,0.0282,0.186,263,Scarface,Gina's and Elvira's Theme 
1187,0.497,0.595,0.375,0.924,0.162,0.0522,0.128,263,Ikiru,Come On-A My House 
2757,0.519,0.587,0.495,0.981,0.269,0.038,0.274,263,Blackadder II,It looks like we don't have any Soundtracks for this title yet.
2289,0.434,0.897,0.646,0.291,0.0912,0.0302,0.454,264,Logan,Las Mil y Una Noches 
2631,0.492,0.765,0.497,0.366,0.143,0.0402,0.457,264,Narcos,Tuyo (Narcos Theme) 
543,0.666,0.439,0.733,0.86,0.288,0.0475,0.21,265,Cinema Paradiso,Tema della Bicicletta - Bicycle Theme 
2204,0.762,0.349,0.843,0.863,0.125,0.0464,0.18,265,The Terminator,Gun Shop/Reese in Alley 
188,0.0106,0.693,0.711,0,0.241,0.193,0.191,266,Goodfellas,Playboy 
200,0.0106,0.693,0.711,0,0.241,0.193,0.191,266,Goodfellas,Atlantis 
220,0.0106,0.693,0.711,0,0.241,0.193,0.191,266,Goodfellas,Mannish Boy 
785,0.00215,0.886,0.628,1.15E-05,0.31,0.131,0.178,266,Coco,Ciudad Victoria 
1788,0.0251,0.749,0.649,0,0.267,0.173,0.344,266,Warrior,"Symphony No. 9 in D Minor, Op. 125, 'Choral', 2nd Movement "
2159,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,Dark Side 
2166,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,Kustom Kar Show 
2167,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,I'm H-A-P-P-Y 
2168,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,Tick Tock 
2171,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,Surfer Baby 
2176,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,Shooting Star 
2177,0.00037,0.411,0.786,0.845,0.327,0.0381,0.292,267,Ford v Ferrari,Polk Salad Annie 
1785,0.0236,0.732,0.722,0.806,0.117,0.0813,0.08,268,Warrior,Smack Zone (Pigmix) 
1847,0.000365,0.894,0.596,0.901,0.0829,0.0864,0.0374,268,Blade Runner,Harps of the Ancient Temples 
2248,0.0616,0.68,0.647,0.885,0.138,0.044,0.198,268,Rush,For Love 
160,0.0711,0.518,0.433,0.79,0.42,0.0313,0.0892,269,Inception,Aboun Salehoun 
2091,0.109,0.27,0.431,0.86,0.385,0.0313,0.177,269,Wild Tales,Aire Libre 
2543,0.00397,0.521,0.327,0.92,0.373,0.0269,0.0893,269,Chernobyl,The Door 
291,0.706,0.663,0.264,0,0.1,0.0914,0.657,270,The Green Mile,Cheek to Cheek 
798,0.746,0.618,0.308,0.0391,0.0949,0.0644,0.755,270,Inglourious Basterds,Slaughter 
803,0.746,0.618,0.308,0.0391,0.0949,0.0644,0.755,270,Inglourious Basterds,Al di là della legge 
819,0.746,0.618,0.308,0.0391,0.0949,0.0644,0.755,270,Inglourious Basterds,Rabbia e Tarantella 
932,0.809,0.809,0.321,0.000546,0.104,0.0635,0.698,270,Reservoir Dogs,Coconut 
1156,0.751,0.647,0.115,0,0.0858,0.0544,0.597,270,Hamilton,Best of Wives and Best of Women 
1859,0.667,0.681,0.239,1.32E-05,0.115,0.0298,0.513,270,Catch Me If You Can,The Girl from Ipanema 
2164,0.64,0.804,0.233,0.106,0.0854,0.0312,0.583,270,Ford v Ferrari,Handy Man 
2900,0.759,0.616,0.271,8.47E-06,0.0781,0.0414,0.649,270,Coupling,"Perhaps, Perhaps, Perhaps "
2361,0.923,0.569,0.369,0.575,0.219,0.438,0.358,271,The Exorcist,String Quartet (1960) 
1583,0.146,0.215,0.344,0.911,0.095,0.0654,0.0554,272,Shutter Island,Wheel of Fortune 
1770,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272,"Three Billboards Outside Ebbing, Missouri",Buckskin Stallion Blues 
1772,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272,"Three Billboards Outside Ebbing, Missouri",Christine is Dead 
1775,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272,"Three Billboards Outside Ebbing, Missouri",iNergy 
1779,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272,"Three Billboards Outside Ebbing, Missouri",Streets of Laredo 
2200,0.221,0.261,0.539,0.848,0.11,0.0378,0.176,272,The Terminator,Future Remembered 
2207,0.221,0.261,0.539,0.848,0.11,0.0378,0.176,272,The Terminator,Garage Chase 
952,0.584,0.231,0.132,0.665,0.166,0.0344,0.0311,273,2001: A Space Odyssey,Atmospheres 
960,0.584,0.231,0.132,0.665,0.166,0.0344,0.0311,273,2001: A Space Odyssey,Daisy Bell (A Bicycle Built for Two) 
2391,0.51,0.218,0.104,0.692,0.0688,0.047,0.0329,273,Dersu Uzala,It looks like we don't have any Soundtracks for this title yet.
87,0.826,0.134,0.474,0.58,0.195,0.0518,0.133,274,"The Good, the Bad and the Ugly",The Ecstasy of Gold 
477,0.754,0.101,0.362,0.44,0.0907,0.0388,0.0387,274,Once Upon a Time in the West,In Una Stanza Con Poca Luce 
572,0.562,0.154,0.362,0.518,0.124,0.0317,0.137,274,Django Unchained,Un monumento 
800,0.517,0.177,0.523,0.417,0.0852,0.0351,0.0952,274,Inglourious Basterds,The Surrender 
2537,0.719,0.131,0.484,0.533,0.0602,0.0507,0.103,274,Breaking Bad,The Ecstasy Of Gold (The Good The Bad And The Ugly) 
90,0.769,0.365,0.354,0.883,0.563,0.0338,0.923,275,Forrest Gump,Rebel Rouser 
1219,0.877,0.459,0.214,0.911,0.326,0.0448,0.839,275,Die Hard,"Brandenburg Concerto No. 3 In G Major, (Allegro Moderato) "
210,0.022,0.561,0.782,0,0.109,0.0317,0.704,276,Goodfellas,Christmas (Baby Please Come Home) 
599,0.141,0.53,0.631,0,0.117,0.031,0.613,276,The Lives of Others,Tausend Augen 
863,0.00319,0.575,0.651,0,0.139,0.0466,0.611,276,Good Will Hunting,Why Do I Lie? 
1228,0.0637,0.429,0.669,0,0.0955,0.0783,0.611,276,Bicycle Thieves,It looks like we don't have any Soundtracks for this title yet.
1308,0.0506,0.469,0.695,0,0.0806,0.0324,0.489,276,All About Eve,Beau Soir 
1461,0.00552,0.496,0.682,2.94E-05,0.0589,0.0294,0.474,276,Casino,I'll Walk Alone 
1516,0.0148,0.517,0.723,3.39E-06,0.111,0.0332,0.585,276,The Sixth Sense,Crazy Girl 
1570,0.0834,0.454,0.723,0.0278,0.113,0.0345,0.546,276,Shutter Island,The Lost Day 
1817,0.0117,0.634,0.677,0.00103,0.126,0.0304,0.558,276,Fargo,Feels So Good 
2240,0.000304,0.604,0.793,0.0125,0.0767,0.0287,0.58,276,Rush,20%
2295,0.0063,0.616,0.8,0,0.0934,0.0329,0.65,276,Logan,Party Life 
2743,0.0482,0.524,0.815,0,0.122,0.0369,0.638,276,Code Geass,O2 
2744,0.0482,0.524,0.815,0,0.122,0.0369,0.638,276,Code Geass,COLORS 
2748,0.0482,0.524,0.815,0,0.122,0.0369,0.638,276,Code Geass,Kaidoku Funô 
2788,0.0336,0.541,0.663,0,0.0573,0.0523,0.588,276,Naruto: Shippûden,Cascade 
2960,0.0337,0.646,0.677,2.00E-06,0.13,0.0432,0.588,276,Neon Genesis Evangelion,It looks like we don't have any Soundtracks for this title yet.
2991,0.0968,0.569,0.723,0,0.0618,0.0569,0.557,276,Erased,Sore wa Chiisana Hikari no Youna 
855,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277,Good Will Hunting,Big Strong Man 
856,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277,Good Will Hunting,If I Had the Last Dream in the World 
858,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277,Good Will Hunting,Room 
860,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277,Good Will Hunting,We Still Need More Than Anyone Can Give 
862,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277,Good Will Hunting,Runaway 
869,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277,Good Will Hunting,People 
1259,0.823,0.482,0.0981,0.962,0.16,0.0396,0.0594,278,For a Few Dollars More,Watch Chimes 2 
1264,0.822,0.405,0.125,0.929,0.122,0.0329,0.0636,278,For a Few Dollars More,Watch Chimes 
1881,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278,Gone Girl,Saved by Zero 
1882,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278,Gone Girl,Wall of God 
1888,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278,Gone Girl,Lady Double Dealer 
1893,0.835,0.391,0.117,0.907,0.119,0.0322,0.0482,278,Gone Girl,The Instigator 
2066,0.897,0.481,0.151,0.952,0.117,0.0445,0.0332,278,Mad Max: Fury Road,Into the Canyon (Bonus Track) 
2745,0.885,0.507,0.117,0.95,0.0782,0.0498,0.0812,278,Code Geass,Shiawase Neiro 
1390,0.447,0.367,0.94,4.14E-06,0.614,0.631,0.294,279,The Wolf of Wall Street,Uncontrollable Urge 
730,0.385,0.202,0.262,0.886,0.616,0.0417,0.213,280,Old Boy,Waltz 
2938,0.521,0.242,0.362,0.952,0.653,0.15,0.373,280,Spartacus,It looks like we don't have any Soundtracks for this title yet.
290,0.767,0.419,0.301,0.928,0.205,0.0328,0.252,281,The Green Mile,Charmaine 
670,0.689,0.396,0.255,0.897,0.0906,0.0639,0.156,281,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Try a Little Tenderness 
1916,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,Can't Take My Eyes Off You 
1917,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,Good Hearted Woman 
1918,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,Tattletale Eyes 
1923,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,Sarabande 
1928,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,"Drop-Kick Me, Jesus (Through the Goalposts of Life) "
1930,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,The Stars and Stripes Forever 
1932,0.707,0.505,0.226,0.883,0.118,0.0258,0.121,281,The Deer Hunter,Foxy Lady 
2864,0.779,0.475,0.282,0.949,0.138,0.0261,0.104,281,Poirot,It looks like we don't have any Soundtracks for this title yet.
802,0.227,0.491,0.287,0.209,0.0941,0.0496,0.512,282,Inglourious Basterds,Hound Chase (Intro) 
1197,0.342,0.546,0.365,0.18,0.114,0.0383,0.601,282,Snatch,Golden Brown 
1200,0.342,0.546,0.365,0.18,0.114,0.0383,0.601,282,Snatch,Cross The Tracks (We Better Go Back) 
1825,0.0826,0.0769,0.143,0.681,0.0986,0.0453,0.0303,283,Prisoners,The Lord's Prayer Music 
1834,0.209,0.0758,0.117,0.726,0.112,0.0372,0.0397,283,Prisoners,The Keeper 
640,0.00711,0.492,0.932,0,0.177,0.203,0.635,284,American Beauty,American Woman 
649,0.00711,0.492,0.932,0,0.177,0.203,0.635,284,American Beauty,Call Me Irresponsible 
1233,0.0481,0.482,0.811,4.79E-06,0.219,0.221,0.761,284,Like Stars on Earth,Mera Jahan 
1720,0.0185,0.42,0.961,0.0126,0.054,0.0731,0.632,284,Inside Out,Exotico Speedo 
2612,0.0717,0.32,0.917,0,0.169,0.0771,0.715,284,Friends,I'll Be There For You 
2690,0.00045,0.405,0.877,0,0.0579,0.0949,0.65,284,One Piece,We Go! 
2767,0.0219,0.39,0.901,0,0.147,0.228,0.716,284,Naruto: Shippûden,Closer 
2797,0.000479,0.423,0.923,1.05E-05,0.123,0.154,0.685,284,Naruto: Shippûden,Silhouette 
2902,0.0979,0.478,0.889,0,0.123,0.0466,0.707,284,Shameless,Trouble Comes Running 
2914,0.000623,0.472,0.879,1.10E-05,0.141,0.0704,0.682,284,Fullmetal Alchemist,UNDO 
2972,0.00721,0.482,0.856,1.89E-05,0.105,0.178,0.677,284,Mob Psycho 100,It looks like we don't have any Soundtracks for this title yet.
558,0.553,0.511,0.682,0.911,0.123,0.0503,0.481,285,Django Unchained,I giorni dell'ira 
812,0.486,0.542,0.491,0.934,0.0841,0.0294,0.537,285,Inglourious Basterds,Mystic and Severe 
1460,0.515,0.671,0.583,0.879,0.0998,0.0388,0.53,285,Casino,EEE-O Eleven 
2236,0.475,0.648,0.647,0.887,0.144,0.0506,0.49,285,Rush,Stopwatch 
2591,0.545,0.591,0.533,0.92,0.0771,0.0272,0.642,285,The Office,Stars 
181,0.13,0.162,0.61,0.128,0.106,0.0627,0.0601,286,Goodfellas,Hearts of Stone 
236,0.295,0.389,0.868,0.0321,0.061,0.0912,0.165,286,Se7en,Love Plus One 
2016,0.164,0.243,0.872,0.0175,0.158,0.0523,0.0948,286,The Seventh Seal,Hästen Sitter i Trädet 
2018,0.164,0.243,0.872,0.0175,0.158,0.0523,0.0948,286,The Seventh Seal,"Dies Iræ, Dies Illa / Vredens Stora Dag Är Nära "
2224,0.296,0.516,0.438,0.000271,0.315,0.435,0.951,287,Stand by Me,Lollipop 
620,0.979,0.468,0.235,0.244,0.199,0.0434,0.486,288,The Shining,It's All Forgotten Now 
751,0.981,0.55,0.199,0.247,0.0812,0.04,0.547,288,Amadeus,"Le Nozze di Figaro (The Marriage of Figaro), K. 492: Act 1 - Non Più Andrai (Overture) "
875,0.84,0.549,0.152,0.225,0.136,0.0555,0.598,288,Good Will Hunting,Angeles 
143,0.687,0.731,0.716,0.000882,0.597,0.0417,0.777,289,Forrest Gump,On The Road Again 
1047,0.834,0.71,0.792,0.000337,0.641,0.233,0.826,289,Full Metal Jacket,Mickey Mouse Club March 
2348,0.703,0.709,0.725,0,0.642,0.0718,0.821,289,Groundhog Day,Pennsylvania Polka 
2121,0.00252,0.533,0.94,0.788,0.829,0.0643,0.417,290,Hotel Rwanda,Whispered Song with Inanga Accompaniment 
821,0.311,0.503,0.728,0.005,0.293,0.0295,0.24,291,The Boat,J'Attendrai 
826,0.311,0.503,0.728,0.005,0.293,0.0295,0.24,291,The Boat,Mon Gars 
828,0.311,0.503,0.728,0.005,0.293,0.0295,0.24,291,The Boat,Muss i' denn zum Städtele hinaus 
2584,0.246,0.538,0.859,0.0537,0.408,0.0759,0.316,291,Scam 1992: The Harshad Mehta Story,It looks like we don't have any Soundtracks for this title yet.
1902,0.982,0.666,0.198,0,0.311,0.586,0.636,292,12 Years a Slave,Run Nigger Run 
1910,0.982,0.666,0.198,0,0.311,0.586,0.636,292,12 Years a Slave,Roll Jordan Roll 
2325,0.894,0.501,0.269,0,0.391,0.652,0.491,292,The Wizard of Oz,If I Were King of the Forest 
1078,0.0819,0.902,0.536,0,0.714,0.361,0.266,293,The Apartment,Jingle Bells 
334,0.986,0.37,0.217,0.887,0.0786,0.0412,0.418,294,Spirited Away,Futatabi 
341,0.872,0.348,0.171,0.895,0.15,0.0399,0.481,294,Léon: The Professional,Happy Birthday 
607,0.929,0.381,0.163,0.84,0.144,0.0299,0.558,294,Sunset Blvd.,Auld Lang Syne 
759,0.98,0.331,0.166,0.906,0.129,0.0429,0.399,294,Amadeus,"Piano Concerto No. 15 in B-Flat, K. 450: III. Allegro "
829,0.996,0.41,0.041,0.7,0.11,0.0427,0.456,294,The Boat,Parlez-moi d'Amour 
1351,0.831,0.41,0.113,0.923,0.0757,0.0403,0.388,294,Green Book,O Christmas Tree 
2525,0.992,0.443,0.142,0.93,0.13,0.0339,0.453,294,The Handmaiden,Old Scars and Fresh Pink Wounds 
2280,0.742,0.463,0.255,0,0.694,0.0345,0.224,295,Into the Wild,Angel from Montgomery 
2867,0.921,0.485,0.572,0,0.943,0.935,0.64,296,The Eric Andre Show,Oregon Spirit 
463,0.927,0.384,0.585,0.728,0.486,0.0849,0.276,297,Modern Times,"Hallelujah, I'm a Bum "
1557,0.0296,0.461,0.121,0.457,0.18,0.0303,0.0474,298,The Truman Show,Anthem - Part 2 
1829,0.00138,0.553,0.4,0.317,0.0767,0.0307,0.0786,298,Prisoners,Escape 
2962,0.0831,0.385,0.28,0.484,0.1,0.0346,0.112,298,Ezel,It looks like we don't have any Soundtracks for this title yet.
483,0.000236,0.0714,0.922,0.882,0.0898,0.0977,0.196,299,Hara-Kiri,It looks like we don't have any Soundtracks for this title yet.
602,0.000856,0.24,0.863,0.858,0.0835,0.0536,0.452,299,The Lives of Others,Gesichter Der Liebe 
2796,0.000171,0.251,0.874,0.82,0.131,0.0448,0.216,299,Naruto: Shippûden,Crimson Lotus 
2800,0.00347,0.152,0.842,0.912,0.115,0.0418,0.283,299,Monster,For the Love of Life 
434,0.968,0.59,0.209,0.63,0.159,0.044,0.544,300,Whiplash,When I Wake 
487,0.964,0.553,0.14,0.657,0.0927,0.0502,0.435,300,Alien,Eine kleine Nachtmusik 
627,0.946,0.446,0.121,0.666,0.22,0.125,0.603,300,The Great Dictator,Hungarian Dance No. 5 
629,0.926,0.498,0.0789,0.514,0.236,0.0323,0.613,300,The Great Dictator,"String Quintet in E, Op. 13 No. 5: Minuet "
1328,0.78,0.54,0.183,0.516,0.159,0.05,0.64,300,Green Book,After You've Gone 
1700,0.955,0.584,0.264,0.749,0.109,0.0471,0.618,300,Gone with the Wind,Go Down Moses (Let My People Go) 
1454,0.111,0.503,0.424,0.801,0.0613,0.03,0.534,301,Casino,Those Were The Days 
2134,0.00834,0.298,0.327,0.86,0.0724,0.031,0.454,301,Rocky,Summer Madness 
1124,0.124,0.543,0.473,4.04E-06,0.0922,0.157,0.519,302,Hamilton,Wait for It 
1929,0.0989,0.507,0.407,0.00115,0.07,0.098,0.408,302,The Deer Hunter,Midnight Train to Georgia 
2506,0.101,0.552,0.422,0.0176,0.0858,0.026,0.529,302,The Help,Guiding Light Theme ( 
2589,0.209,0.559,0.35,0.00102,0.0734,0.0267,0.522,302,Firefly,The Ballad of Serenity 
2966,0.0789,0.604,0.328,0.00573,0.0921,0.0593,0.437,302,Rurouni Kenshin: Trust and Betrayal,Quiet Life 
1953,0.477,0.214,0.91,0.00833,0.0517,0.389,0.448,303,In the Name of the Father,Voodoo Child (Slight Return) 
1155,0.0595,0.778,0.189,0.859,0.0455,0.281,0.164,304,Hamilton,Your Obedient Servant 
2668,0.046,0.744,0.282,0.896,0.14,0.296,0.157,304,House,Teardrop 
704,0.00391,0.871,0.751,0,0.0853,0.0788,0.787,305,Spider-Man: Into the Spider-Verse,Save the Day 
712,0.0343,0.779,0.834,0,0.0886,0.162,0.8,305,Spider-Man: Into the Spider-Verse,Mary Mary 
2179,0.0394,0.863,0.781,0.000292,0.125,0.0785,0.764,305,Ford v Ferrari,Move it Up 
2476,0.0128,0.908,0.728,0.000916,0.126,0.0869,0.695,305,La Haine,Musique de la série TV 'Chapi Chapo' 
2614,0.168,0.975,0.711,0.000552,0.0799,0.0632,0.815,305,When They See Us,It looks like we don't have any Soundtracks for this title yet.
2901,0.0836,0.818,0.658,0,0.156,0.167,0.724,305,Homicide: Life on the Street,It looks like we don't have any Soundtracks for this title yet.
2931,0.0342,0.956,0.812,2.57E-05,0.0921,0.0526,0.62,305,Pose,It looks like we don't have any Soundtracks for this title yet.
150,0.321,0.32,0.525,0,0.165,0.0408,0.147,306,Fight Club,Forbidden To Love 
283,0.434,0.295,0.563,0.000114,0.0716,0.0389,0.217,306,City of God,"Na Rua, Na Chuva, Na Fazenda (Casinha de Sapê) "
285,0.434,0.295,0.563,0.000114,0.0716,0.0389,0.217,306,City of God,O Caminho Do Bem 
1617,0.356,0.394,0.397,2.40E-05,0.209,0.0277,0.324,306,Kill Bill: Vol. 1,Flower of Carnage (Shura No Hana) 
1920,0.329,0.286,0.533,1.42E-05,0.218,0.0336,0.244,306,The Deer Hunter,Praise the Name of the Lord 
2442,0.433,0.256,0.464,0,0.121,0.0382,0.355,306,Life of Brian,Vision of Fear 
700,0.556,0.76,0.479,0,0.0703,0.0466,0.913,307,Spider-Man: Into the Spider-Verse,Sunflower (Spider-Man: Into the Spider-Verse) 
889,0.721,0.757,0.587,0,0.151,0.0448,0.686,307,3 Idiots,Zoobi Doobi 
893,0.721,0.757,0.587,0,0.151,0.0448,0.686,307,3 Idiots,Zoobi Doobi - Remix 
999,0.666,0.933,0.484,0,0.0442,0.0889,0.831,307,The Hunt,Julen har bragt velsignet bud 
1437,0.687,0.695,0.582,0.00914,0.178,0.0381,0.817,307,Casino,How High The Moon 
1813,0.601,0.744,0.468,0,0.114,0.0324,0.849,307,Fargo,Do You Know the Way to San Jose 
1841,0.63,0.866,0.534,0,0.259,0.0376,0.859,307,Prisoners,Jingle Bells 
2475,0.7,0.78,0.529,0,0.147,0.0567,0.841,307,La Haine,Music from 'Les Schtroumpfs' 
323,0.909,0.307,0.157,0.349,0.0634,0.0331,0.036,308,Spirited Away,Yubâba 
741,0.981,0.402,0.157,0.376,0.159,0.0431,0.183,308,Amadeus,"Die Zauberflöte (The Magic Flute), K. 620, Aria No. 14, Der Holle Rache Kocht "
1079,0.949,0.261,0.144,0.492,0.113,0.0377,0.073,308,Taxi Driver,Late For The Sky 
1217,0.986,0.25,0.202,0.438,0.109,0.04,0.039,308,Die Hard,Ode to Joy 
1965,0.985,0.247,0.0941,0.441,0.0804,0.0427,0.103,308,The Grand Budapest Hotel,s'Rothe-Zäuerli 
2305,0.943,0.349,0.188,0.439,0.0745,0.0356,0.0444,308,Logan,Dixie 
2308,0.943,0.349,0.188,0.439,0.0745,0.0356,0.0444,308,Logan,Call Of The Far Away Hills 
2648,0.828,0.344,0.179,0.528,0.116,0.0364,0.0982,308,Kota Factory,It looks like we don't have any Soundtracks for this title yet.
645,0.844,0.645,0.169,0.00019,0.109,0.0317,0.178,309,American Beauty,Don't Rain On My Parade 
1133,0.907,0.598,0.221,4.19E-05,0.0723,0.0303,0.274,309,Hamilton,Dear Theodosia 
1394,0.938,0.572,0.214,0.00156,0.0934,0.028,0.331,309,The Wolf of Wall Street,Can't Help Falling in Love 
1469,0.871,0.545,0.227,0.000543,0.178,0.0303,0.188,309,Casino,I'm Sorry 
1593,0.982,0.622,0.166,0.109,0.111,0.0588,0.224,309,Kill Bill: Vol. 1,Twisted Nerve 
1619,0.982,0.622,0.166,0.109,0.111,0.0588,0.224,309,Kill Bill: Vol. 1,Auld Lang Syne 
2393,0.933,0.522,0.182,0.00232,0.109,0.03,0.19,309,My Father and My Son,Bir Sans Daha 
2412,0.914,0.541,0.179,9.18E-05,0.0904,0.0326,0.193,309,Amores perros,Yolanda 
13,0.000362,0.436,0.893,0,0.103,0.0556,0.0794,310,The Godfather,Mona Lisa 
1230,0.000155,0.486,0.708,4.35E-06,0.0893,0.0339,0.188,310,Incendies,Like Spinning Plates 
1274,0.0383,0.566,0.788,0.000103,0.16,0.0364,0.181,310,Downfall,Die Blauen Dragoner Sie Reiten 
1479,0.014,0.543,0.815,2.86E-06,0.0977,0.0365,0.112,310,Judgment at Nuremberg,Notre amour ne peur 
1480,0.014,0.543,0.815,2.86E-06,0.0977,0.0365,0.112,310,Judgment at Nuremberg,"Du, du liegst mir im Herzen "
3038,0.0157,0.506,0.777,0,0.156,0.0602,0.193,310,Modern Family,We're All In This Together 
